pregunta_id,pregunta,pregunta_name,articulo_id,embeding
2808,¿Quién es responsable de la gestión y ejecución de las reformas al reglamento de propiedad horizontal?,pregunta 2808,28,
2809,¿Cuáles son las consecuencias legales de la modificación de los coeficientes de propiedad horizontal?,pregunta 2809,28,
2810,¿Existe algún recurso legal para impugnar la decisión de modificar los coeficientes de propiedad horizontal?,pregunta 2810,28,
3101,"¿Qué tipo de bienes y servicios comunales se consideran ""no destinados al uso y goce general de los propietarios de las unidades privadas""?",pregunta 3101,31,
3102,¿Qué criterios se utilizan para determinar la sectorización de los bienes y servicios comunales?,pregunta 3102,31,
3103,"¿Cómo se define la ""naturaleza, destinación o localización"" de los bienes y servicios comunales para determinar su sectorización?",pregunta 3103,31,
3104,¿Quién es responsable de definir la sectorización de los bienes y servicios comunales en el reglamento de propiedad horizontal?,pregunta 3104,31,
3105,¿Cómo se determinan las expensas comunes relacionadas con los bienes y servicios sectorizados?,pregunta 3105,31,
3106,¿Qué criterios se utilizan para calcular los módulos de contribución para las expensas comunes sectorizadas?,pregunta 3106,31,
3107,¿Cómo se asegura que los propietarios de los bienes privados del respectivo sector sufraguen las expensas comunes de acuerdo con los módulos de contribución?,pregunta 3107,31,
3108,¿Cómo se precisan los recursos de cada sector de contribución dentro del presupuesto anual?,pregunta 3108,31,
3109,"¿Qué tipo de erogaciones se consideran ""inherentes a su destinación específica"" para cada sector de contribución?",pregunta 3109,31,
3110,¿Cómo se controla el uso de los recursos de cada sector de contribución para garantizar que solo se utilicen para su destinación específica?,pregunta 3110,31,
3111,¿Cómo se aplica este artículo en la práctica en los edificios o conjuntos de uso comercial o mixto?,pregunta 3111,31,
3112,¿Qué tipo de conflictos o controversias pueden surgir en relación con la sectorización de bienes y servicios comunales?,pregunta 3112,31,
3113,¿Qué mecanismos existen para resolver las controversias relacionadas con la aplicación de este artículo?,pregunta 3113,31,
3501,¿Cómo se forma y aumenta el fondo?,pregunta 3501,35,
3502,¿Cuál es el porcentaje mínimo de recargo sobre el presupuesto anual de gastos comunes?,pregunta 3502,35,
3503,¿Cuándo se puede suspender el cobro del fondo?,pregunta 3503,35,
3504,¿Quién puede disponer de los recursos del fondo?,pregunta 3504,35,
3505,¿Qué reglamento regula la disposición de los recursos del fondo?,pregunta 3505,35,
3506,¿En qué casos se pueden cobrar expensas extraordinarias adicionales al porcentaje del recargo?,pregunta 3506,35,
3507,¿Es obligatoria la creación del fondo en edificios o conjuntos de vivienda de interés social y vivienda de interés prioritario de 5 o menos unidades de vivienda?,pregunta 3507,35,
3508,¿Qué tipo de edificios o conjuntos de vivienda están exentos de la obligación de crear el fondo?,pregunta 3508,35,
3509,¿Qué tipo de obligaciones o expensas imprevistas se pueden cubrir con el fondo?,pregunta 3509,35,
3510,¿Cómo se decide qué gastos se cubren con el fondo?,pregunta 3510,35,
3511,¿Qué tipo de ingresos adicionales se pueden considerar para aumentar el fondo?,pregunta 3511,35,
3512,¿Qué tipo de erogaciones se consideran expensas extraordinarias?,pregunta 3512,35,
3513,¿Qué tipo de decisiones de la asamblea general requieren la aprobación de los propietarios?,pregunta 3513,35,
4401,¿Qué requisitos deben cumplirse para que las decisiones tomadas en los casos del artículo 42 y 43 sean válidas?,pregunta 4401,44,
4402,"¿Qué sucede si un propietario no participa en la comunicación simultánea o sucesiva, o en la comunicación escrita dentro del plazo establecido en el artículo anterior?",pregunta 4402,44,
4403,¿Cómo se garantiza la participación de los moradores no propietarios en las decisiones que les afectan?,pregunta 4403,44,
4404,¿Qué tipo de decisiones pueden afectar a los moradores no propietarios?,pregunta 4404,44,
4405,¿Qué derechos tienen los moradores no propietarios frente a las decisiones que les afectan?,pregunta 4405,44,
4406,¿Qué tipo de sanciones pueden imponer las autoridades internas del inmueble sometido al régimen de propiedad horizontal?,pregunta 4406,44,
4407,¿Qué derechos tienen los no propietarios frente a la imposición de sanciones?,pregunta 4407,44,
4408,¿Cómo se garantiza el derecho de defensa de los no propietarios en caso de imposición de sanciones?,pregunta 4408,44,
4409,¿Qué información debe contener el libro de actas?,pregunta 4409,44,
4410,¿Quién debe suscribir las actas?,pregunta 4410,44,
4411,¿Cuál es el plazo para comunicar las actas a los propietarios?,pregunta 4411,44,
4412,¿Qué canales de comunicación se pueden utilizar para comunicar las actas a los propietarios?,pregunta 4412,44,
4413,¿Qué aspectos de la sentencia C-318 de 2002 se relacionan con el contenido del artículo 44?,pregunta 4413,44,
4414,¿Qué interpretación de la Corte Constitucional sobre los artículos 42 y 43 se refleja en la sentencia C-318 de 2002?,pregunta 4414,44,
4415,¿Qué tipo de conflictos pueden surgir en relación con la toma de decisiones en propiedad horizontal?,pregunta 4415,44,
4416,¿Qué mecanismos existen para resolver los conflictos en propiedad horizontal?,pregunta 4416,44,
4417,¿Qué recomendaciones se pueden dar a los propietarios y moradores no propietarios para evitar conflictos en propiedad horizontal?,pregunta 4417,44,
4801,¿Qué tipo de obligaciones se pueden reclamar en un proceso ejecutivo según este artículo?,pregunta 4801,48,
4802,¿Qué documentos son necesarios para iniciar un proceso ejecutivo en este caso?,pregunta 4802,48,
4803,¿Qué tipo de certificado se requiere para acreditar la obligación?,pregunta 4803,48,
4804,¿Se requiere algún procedimiento adicional para el certificado de la obligación?,pregunta 4804,48,
4805,¿Qué opciones existen para acreditar los intereses?,pregunta 4805,48,
4806,¿Es necesario agotar mecanismos de solución de conflictos antes de iniciar la acción ejecutiva?,pregunta 4806,48,
4807,¿Cuál es el objetivo principal de este artículo?,pregunta 4807,48,
4808,¿Qué tipo de persona jurídica se menciona en este artículo?,pregunta 4808,48,
4809,¿Qué tipo de juez es competente para conocer de este tipo de procesos?,pregunta 4809,48,
4810,¿Qué consecuencias tiene la falta de presentación de los documentos requeridos?,pregunta 4810,48,
5601,¿Qué tipo de conjuntos están obligados a tener un Revisor Fiscal?,pregunta 5601,56,
5602,¿Cuál es la fuente legal que exige la presencia de un Revisor Fiscal en los conjuntos comerciales o mixtos?,pregunta 5602,56,
5603,¿Qué tipo de profesional debe ser el Revisor Fiscal?,pregunta 5603,56,
5604,¿Cómo se elige al Revisor Fiscal en los conjuntos comerciales o mixtos?,pregunta 5604,56,
5605,¿Por qué la Corte Constitucional declaró inexequible la obligación de tener un Revisor Fiscal en los conjuntos residenciales?,pregunta 5605,56,
5606,¿Cuáles son las restricciones para que un profesional pueda ser Revisor Fiscal en un conjunto comercial o mixto?,pregunta 5606,56,
5607,¿Qué tipo de vínculos o relaciones impiden que un profesional sea Revisor Fiscal?,pregunta 5607,56,
5608,¿Cuál es el objetivo de estas restricciones para el Revisor Fiscal?,pregunta 5608,56,
5609,¿Es obligatorio que los conjuntos residenciales tengan un Revisor Fiscal?,pregunta 5609,56,
5610,¿Quién decide si un conjunto residencial tendrá un Revisor Fiscal?,pregunta 5610,56,
5611,¿Existen restricciones para el Revisor Fiscal en un conjunto residencial?,pregunta 5611,56,
5612,¿A qué artículo del reglamento se refiere el texto?,pregunta 5612,56,
5613,¿Qué otros aspectos relevantes sobre el Revisor Fiscal se pueden encontrar en el Artículo 56?,pregunta 5613,56,
5614,"¿Qué son los ""bienes privados"" en un edificio o conjunto?",pregunta 5614,56,
5615,¿Cuáles son las funciones del Revisor Fiscal en un conjunto?,pregunta 5615,56,
5616,¿Qué consecuencias puede tener la falta de un Revisor Fiscal en un conjunto comercial o mixto?,pregunta 5616,56,
5617,¿Cómo se puede garantizar la independencia y objetividad del Revisor Fiscal?,pregunta 5617,56,
5618,¿Existen mecanismos para la remoción del Revisor Fiscal en caso de incumplimiento de sus funciones?,pregunta 5618,56,
6201,¿Quiénes pueden impugnar las sanciones por incumplimiento de obligaciones no pecuniarias en el régimen de propiedad horizontal?,pregunta 6201,62,
6202,¿Cuál es el plazo para impugnar la sanción?,pregunta 6202,62,
6203,¿Qué procedimiento se debe seguir para impugnar la sanción?,pregunta 6203,62,
6204,¿Qué normas legales regulan el procedimiento de impugnación?,pregunta 6204,62,
6205,¿Qué tipo de sanciones pueden ser impugnadas?,pregunta 6205,62,
6206,¿Qué derechos tienen los moradores no propietarios en el régimen de propiedad horizontal?,pregunta 6206,62,
6207,¿Cómo se garantiza el derecho de defensa de los no propietarios en relación a las sanciones?,pregunta 6207,62,
6208,¿Qué tipo de decisiones pueden afectar a los no propietarios?,pregunta 6208,62,
6209,¿Cómo pueden los no propietarios hacer valer sus derechos ante las autoridades internas del inmueble?,pregunta 6209,62,
6210,¿Qué norma legal derogó el texto subrayado?,pregunta 6210,62,
6211,¿Qué cambios introdujo la derogación del texto subrayado?,pregunta 6211,62,
6212,¿Qué implicaciones tiene la derogación del texto subrayado para los no propietarios?,pregunta 6212,62,
6213,¿Qué aspectos de la sentencia C-318 de 2002 siguen vigentes?,pregunta 6213,62,
6214,¿Qué principios se establecen en la sentencia C-318 de 2002?,pregunta 6214,62,
6215,¿Cómo se relaciona la sentencia C-318 de 2002 con la Ley 1564 de 2012?,pregunta 6215,62,
6216,¿Qué son las obligaciones no pecuniarias en el régimen de propiedad horizontal?,pregunta 6216,62,
6217,¿Qué tipo de sanciones se pueden imponer por incumplimiento de obligaciones no pecuniarias?,pregunta 6217,62,
6218,¿Cómo se define el régimen de propiedad horizontal?,pregunta 6218,62,
6219,¿Cuáles son las principales características del régimen de propiedad horizontal?,pregunta 6219,62,
6401,¿Qué tipo de disposiciones de la ley se aplican a las UIC?,pregunta 6401,64,
6402,¿Cómo se constituyen las UIC?,pregunta 6402,64,
6403,¿Qué porcentaje de propietarios es necesario para solicitar la constitución de una UIC?,pregunta 6403,64,
6404,¿Qué tipo de inmuebles pueden formar parte de una UIC?,pregunta 6404,64,
6405,¿Qué requisitos se deben cumplir para que un conjunto de inmuebles se considere una UIC?,pregunta 6405,64,
6406,¿Qué pasó con el inciso tercero del artículo que definía las UIC?,pregunta 6406,64,
6407,¿Qué implica la declaración de inexequibilidad del inciso tercero por parte de la Corte Constitucional?,pregunta 6407,64,
6408,¿Cómo se relacionan las UIC con el régimen de propiedad horizontal?,pregunta 6408,64,
6409,¿Qué tipo de licencias o permisos se requieren para la constitución de una UIC?,pregunta 6409,64,
6410,¿Qué derechos tienen los propietarios en la constitución de una UIC?,pregunta 6410,64,
6411,¿Qué implica el voto por cada inmueble de propiedad en la constitución de una UIC?,pregunta 6411,64,
6412,¿Qué información relevante sobre las UIC se encuentra en el Concepto del DADEP 4435 de 2010 del Artículo 64?,pregunta 6412,64,
6413,¿Cómo se relaciona este concepto con la constitución de las UIC?,pregunta 6413,64,
6414,¿Qué tipo de aclaraciones o interpretaciones sobre las UIC proporciona el Concepto del DADEP 4435 de 2010 del Artículo 64?,pregunta 6414,64,
6415,¿Qué es una Unidad Inmobiliaria Cerrada (UIC)?,pregunta 6415,64,
6416,¿Cuáles son los beneficios de constituir una UIC?,pregunta 6416,64,
6417,¿Cuáles son los inconvenientes de constituir una UIC?,pregunta 6417,64,
6418,¿Qué tipo de responsabilidades tienen los propietarios de una UIC?,pregunta 6418,64,
6419,¿Cómo se gestiona una UIC?,pregunta 6419,64,
6420,¿Qué tipo de conflictos pueden surgir en relación con las UIC?,pregunta 6420,64,
6421,¿Qué legislación actual regula las UIC en Colombia?,pregunta 6421,64,
301,¿Qué es el Régimen de Propiedad Horizontal y cómo se aplica a edificios o conjuntos?,pregunta 301,3,
302,¿Qué tipo de construcciones se pueden someter al Régimen de Propiedad Horizontal?,pregunta 302,3,
303,¿Cuáles son las diferencias entre un edificio y un conjunto en el contexto del Régimen de Propiedad Horizontal?,pregunta 303,3,
304,¿Qué tipo de normatividad regula el Régimen de Propiedad Horizontal?,pregunta 304,3,
305,¿Qué es el Reglamento de Propiedad Horizontal y cuál es su función?,pregunta 305,3,
306,¿Quién define el contenido del Reglamento de Propiedad Horizontal?,pregunta 306,3,
307,¿Qué derechos y obligaciones se establecen en el Reglamento de Propiedad Horizontal?,pregunta 307,3,
308,¿Cómo se pueden modificar las normas del Reglamento de Propiedad Horizontal?,pregunta 308,3,
309,¿Cómo se aplica el derecho de petición y el derecho a ser oído a los moradores no propietarios en el contexto del Reglamento de Propiedad Horizontal?,pregunta 309,3,
310,¿Qué diferencia hay entre bienes privados y bienes comunes en un edificio o conjunto?,pregunta 310,3,
311,¿Cuáles son los ejemplos de bienes comunes esenciales y no esenciales?,pregunta 311,3,
312,¿Cómo se define la propiedad de los bienes comunes?,pregunta 312,3,
313,"¿Qué tipo de bienes se consideran ""bienes comunes esenciales""?",pregunta 313,3,
314,¿Cómo se determina la participación de cada propietario en los bienes comunes?,pregunta 314,3,
315,¿Qué son las expensas comunes y cómo se clasifican?,pregunta 315,3,
316,¿Qué tipo de servicios se consideran esenciales para el cálculo de las expensas comunes?,pregunta 316,3,
317,¿Cómo se determinan las expensas comunes necesarias?,pregunta 317,3,
318,¿Cómo se aprueban las expensas comunes no necesarias?,pregunta 318,3,
319,"¿Cómo se aplica el concepto de ""módulos de contribución"" en las expensas comunes?",pregunta 319,3,
320,¿Cómo se define la participación de cada propietario en la asamblea de propietarios?,pregunta 320,3,
321,¿Cómo se determina la proporción de la contribución de cada propietario en las expensas comunes?,pregunta 321,3,
322,"¿Qué son los ""coeficientes de copropiedad"" y cómo se usan?",pregunta 322,3,
323,"¿Cómo se define el ""propietario inicial"" de un inmueble sometido al Régimen de Propiedad Horizontal?",pregunta 323,3,
324,¿Cómo se define el área privada construida y el área privada libre?,pregunta 324,3,
325,¿Cómo se diferencian las áreas privadas de los bienes comunes?,pregunta 325,3,
326,¿Qué tipo de conflictos pueden surgir en el contexto del Régimen de Propiedad Horizontal?,pregunta 326,3,
327,¿Cómo se resuelven los conflictos entre los propietarios de un edificio o conjunto?,pregunta 327,3,
328,¿Qué tipo de sanciones se pueden aplicar a los propietarios que incumplan las normas del Régimen de Propiedad Horizontal?,pregunta 328,3,
329,¿Qué tipo de responsabilidades tienen los propietarios en relación con los bienes comunes?,pregunta 329,3,
330,¿Cómo se aplica el Régimen de Propiedad Horizontal a los edificios o conjuntos de uso comercial o mixto?,pregunta 330,3,
501,¿Qué información específica debe contener el nombre e identificación del propietario?,pregunta 501,5,
502,¿Qué tipo de identificación se requiere para el edificio o conjunto?,pregunta 502,5,
503,¿Qué detalles específicos sobre el terreno deben incluirse en el reglamento?,pregunta 503,5,
504,¿Cómo se identifican los bienes de dominio particular en el reglamento?,pregunta 504,5,
505,¿Qué criterios se utilizan para determinar qué bienes comunes son esenciales?,pregunta 505,5,
506,¿Cómo se calculan los coeficientes de copropiedad y los módulos de contribución?,pregunta 506,5,
507,¿Qué normas urbanísticas deben considerarse al determinar la destinación de los bienes de dominio particular?,pregunta 507,5,
508,¿Qué tipo de especificaciones de construcción y condiciones de seguridad y salubridad deben incluirse?,pregunta 508,5,
509,"¿Qué tipo de regulaciones se incluyen para la administración, dirección y control de la persona jurídica creada por la ley?",pregunta 509,5,
510,¿Qué reglas se establecen para la organización y funcionamiento del edificio o conjunto?,pregunta 510,5,
511,¿Qué normas imperativas de la ley no pueden ser vulneradas por los reglamentos de propiedad horizontal?,pregunta 511,5,
512,¿Cómo se aplica el uso de planos prediales georreferenciados en la determinación del terreno?,pregunta 512,5,
513,¿Qué regulaciones específicas se pueden incluir en los reglamentos de propiedad horizontal para edificios o conjuntos de uso comercial?,pregunta 513,5,
514,"¿Qué limitaciones se establecen en el reglamento de administración de la propiedad horizontal respecto a la enajenación, gravamen y cesión de los bienes de dominio privado?",pregunta 514,5,
515,¿Quién es responsable de elaborar y aprobar el reglamento de propiedad horizontal?,pregunta 515,5,
516,¿Cómo se modifican o actualizan los reglamentos de propiedad horizontal?,pregunta 516,5,
517,¿Qué mecanismos existen para resolver conflictos relacionados con el reglamento de propiedad horizontal?,pregunta 517,5,
1801,¿Cuáles son las principales obligaciones de los propietarios de bienes de dominio particular?,pregunta 1801,18,
1802,¿Qué tipo de actos están prohibidos a los propietarios de bienes de dominio particular?,pregunta 1802,18,
1803,¿Qué consecuencias tiene el incumplimiento de las obligaciones por parte de los propietarios?,pregunta 1803,18,
1804,"¿Cómo se define el ""uso comercial o mixto"" en el contexto de la propiedad horizontal?",pregunta 1804,18,
1805,¿Qué tipo de reparaciones son responsabilidad del propietario del bien privado?,pregunta 1805,18,
1806,¿Qué tipo de obras requieren la autorización de la asamblea de propietarios?,pregunta 1806,18,
1807,¿Dónde se encuentran las demás obligaciones de los propietarios de bienes de dominio particular?,pregunta 1807,18,
1808,"¿Qué significa ""usar de acuerdo con su naturaleza y destinación""?",pregunta 1808,18,
1809,¿Qué tipo de actos comprometen la seguridad o solidez del edificio?,pregunta 1809,18,
1810,"¿Qué tipo de ruidos, molestias y actos perturban la tranquilidad de los demás propietarios?",pregunta 1810,18,
1811,¿Cómo se obtiene la autorización de la asamblea para un uso comercial o mixto?,pregunta 1811,18,
1812,¿Qué tipo de redes de servicios se consideran dentro del bien privado?,pregunta 1812,18,
1813,¿Cómo se determina si la omisión de una reparación puede ocasionar perjuicios?,pregunta 1813,18,
1814,¿Cómo se resarcen los daños ocasionados por descuido del propietario?,pregunta 1814,18,
1815,¿Qué tipo de normas urbanísticas deben cumplirse para la autorización de nuevas construcciones?,pregunta 1815,18,
1816,¿Qué tipo de obras están prohibidas al propietario del piso bajo?,pregunta 1816,18,
1817,¿En qué ley y reglamento se encuentran las demás obligaciones de los propietarios?,pregunta 1817,18,
1818,¿Cómo se aplica la normativa de propiedad horizontal en la práctica?,pregunta 1818,18,
1819,¿Qué mecanismos existen para resolver conflictos entre propietarios?,pregunta 1819,18,
1820,¿Qué derechos tienen los propietarios en relación con la administración del edificio o conjunto?,pregunta 1820,18,
1821,¿Cómo se pueden actualizar las normas de propiedad horizontal?,pregunta 1821,18,
1901,¿Qué tipo de bienes se consideran comunes en un edificio o conjunto de viviendas?,pregunta 1901,19,
1902,¿Qué características diferencian a los bienes comunes de los bienes de dominio particular?,pregunta 1902,19,
1903,"¿Por qué los bienes comunes son indivisibles, inalienables e inembargables en forma separada?",pregunta 1903,19,
1904,¿Cómo se ejerce el derecho sobre los bienes comunes?,pregunta 1904,19,
1905,¿Qué tipo de impuestos se aplican a los bienes comunes?,pregunta 1905,19,
1906,¿Cómo se determinan los bienes comunes en un edificio o conjunto?,pregunta 1906,19,
1907,¿Qué documentos legales son relevantes para identificar los bienes comunes?,pregunta 1907,19,
1908,¿Qué tipo de bienes se consideran comunes según el reglamento de propiedad horizontal?,pregunta 1908,19,
1909,¿Qué papel juegan los planos aprobados con la licencia de construcción en la identificación de bienes comunes?,pregunta 1909,19,
1910,¿Es posible la explotación económica de los bienes comunes?,pregunta 1910,19,
1911,¿Qué tipo de actividades se pueden realizar en la explotación económica de los bienes comunes?,pregunta 1911,19,
1912,¿Qué limitaciones existen para la explotación económica de los bienes comunes?,pregunta 1912,19,
1913,¿Cómo se decide la explotación económica de los bienes comunes?,pregunta 1913,19,
1914,¿Cómo se utilizan las contraprestaciones económicas obtenidas de la explotación de los bienes comunes?,pregunta 1914,19,
1915,¿Quién es responsable de la gestión de los bienes comunes?,pregunta 1915,19,
1916,¿Qué tipo de decisiones se toman en relación a los bienes comunes?,pregunta 1916,19,
1917,¿Cómo se resuelven las controversias relacionadas con los bienes comunes?,pregunta 1917,19,
1918,¿Qué tipo de responsabilidades tienen los propietarios en relación a los bienes comunes?,pregunta 1918,19,
1919,¿Cómo se aplica este contenido en la vida real?,pregunta 1919,19,
1920,¿Qué ejemplos concretos ilustran el funcionamiento de los bienes comunes?,pregunta 1920,19,
1921,¿Qué problemas prácticos pueden surgir en relación a los bienes comunes?,pregunta 1921,19,
1922,¿Qué soluciones se pueden aplicar para resolver los problemas relacionados con los bienes comunes?,pregunta 1922,19,
2001,¿Qué requisitos se necesitan para desafectar bienes comunes no esenciales en un conjunto o edificio bajo el régimen de propiedad horizontal?,pregunta 2001,20,
2002,¿Qué tipo de bienes comunes no esenciales pueden desafectarse?,pregunta 2002,20,
2003,¿Qué sucede con los bienes comunes no esenciales desafectados?,pregunta 2003,20,
2004,¿Qué normas urbanísticas deben cumplirse para la desafectación de bienes comunes no esenciales?,pregunta 2004,20,
2005,"¿Qué sucede con los parqueaderos, de visitantes o de usuarios que se desafectan?",pregunta 2005,20,
2006,¿Qué tipo de actos o negocios jurídicos se pueden realizar con los bienes privados que surgen de la desafectación?,pregunta 2006,20,
2007,¿Qué papel juega el administrador del edificio o conjunto en la desafectación de bienes comunes no esenciales?,pregunta 2007,20,
2008,"¿Cómo se enajenan los bienes comunes muebles y los inmuebles por destinación o por adherencia, no esenciales?",pregunta 2008,20,
2009,¿Qué significa que la Corte Constitucional se declaró inhibida para fallar sobre el aparte subrayado en la primera parte del texto?,pregunta 2009,20,
2010,¿Qué implica la ineptitud de la demanda que llevó a la Corte Constitucional a declararse inhibida para fallar sobre el artículo 20?,pregunta 2010,20,
2011,¿Qué tipo de normas urbanísticas se deben cumplir para la reposición de estacionamientos en caso de desafectación de parqueaderos?,pregunta 2011,20,
2012,"¿Qué tipo de beneficios, cargas e impuestos se aplican a los bienes privados que surgen de la desafectación?",pregunta 2012,20,
2013,¿Qué tipo de previsiones del reglamento de propiedad horizontal se deben observar en la desafectación de bienes comunes no esenciales?,pregunta 2013,20,
2014,"¿Qué tipo de bienes comunes muebles e inmuebles por destinación o por adherencia, no esenciales, son enajenables?",pregunta 2014,20,
2015,¿Cómo se aplica este texto a un caso específico de desafectación de un área verde en un edificio de apartamentos?,pregunta 2015,20,
2016,¿Qué pasos deben seguir los propietarios de un edificio para desafectar un local comercial que forma parte de los bienes comunes no esenciales?,pregunta 2016,20,
2017,¿Qué consecuencias legales tiene la desafectación de un parqueadero para visitantes sin la reposición de un espacio similar?,pregunta 2017,20,
2401,¿Cuándo se presume que se entrega la propiedad de los bienes comunes esenciales?,pregunta 2401,24,
2402,¿Qué se considera un bien común esencial?,pregunta 2402,24,
2403,¿Qué documentos se deben entregar junto con los bienes comunes esenciales?,pregunta 2403,24,
2404,¿Qué sucede si no se entregan los bienes comunes esenciales al mismo tiempo que los bienes privados?,pregunta 2404,24,
2405,¿A quién se le entregan los bienes comunes de uso y goce general?,pregunta 2405,24,
2406,¿Cuándo se entregan los bienes comunes de uso y goce general?,pregunta 2406,24,
2407,¿Qué porcentaje de bienes privados debe estar vendido para que se entreguen los bienes comunes de uso y goce general?,pregunta 2407,24,
2408,¿Qué documentos se deben entregar junto con los bienes comunes de uso y goce general?,pregunta 2408,24,
2409,¿Cómo se define la entrega de bienes comunes esenciales en proyectos por etapas?,pregunta 2409,24,
2410,¿Qué bienes comunes esenciales se consideran para cada etapa de construcción?,pregunta 2410,24,
2411,¿Qué sucede con los bienes comunes de uso y goce general en proyectos por etapas?,pregunta 2411,24,
2412,¿Qué documentos deben coincidir con los bienes comunes entregados?,pregunta 2412,24,
2413,¿Qué sucede si los bienes comunes entregados no coinciden con el proyecto aprobado o el reglamento de propiedad horizontal?,pregunta 2413,24,
2414,¿Qué tipo de responsabilidad tiene el constructor en la entrega de los bienes comunes?,pregunta 2414,24,
2415,¿Qué derechos tienen los propietarios de los bienes privados respecto a los bienes comunes?,pregunta 2415,24,
2416,¿Qué mecanismos existen para resolver disputas en caso de que no se cumplan las condiciones de entrega de los bienes comunes?,pregunta 2416,24,
2501,¿Qué son los coeficientes de copropiedad y cómo se calculan?,pregunta 2501,25,
2502,¿Qué determina el coeficiente de copropiedad en relación a los bienes comunes del edificio?,pregunta 2502,25,
2503,¿Cómo se relaciona el coeficiente de copropiedad con la participación en la asamblea general de propietarios?,pregunta 2503,25,
2504,¿Qué sucede en casos de votación nominal en la asamblea general?,pregunta 2504,25,
2505,¿Cómo se determina la contribución a las expensas comunes del edificio según el coeficiente de copropiedad?,pregunta 2505,25,
2506,¿Qué son las cuotas ordinarias y extraordinarias de administración?,pregunta 2506,25,
2507,¿Cómo se determinan las expensas comunes cuando se utilizan módulos de contribución?,pregunta 2507,25,
2508,¿Qué es la Asamblea General de Copropietarios?,pregunta 2508,25,
2509,¿Cómo se conforma la Asamblea General de Copropietarios en edificios o conjuntos de vivienda de interés social y vivienda de interés prioritario de 5 o menos unidades de vivienda?,pregunta 2509,25,
2510,¿Qué sucede si no se constituye la Asamblea General de Copropietarios?,pregunta 2510,25,
2511,¿Cómo se toman las decisiones en el caso de no constituirse la Asamblea General de Copropietarios?,pregunta 2511,25,
2512,¿Qué cambios introdujo la Ley 2079 de 2021 al artículo 25 del reglamento de propiedad horizontal?,pregunta 2512,25,
2513,¿Qué impacto tiene la modificación del artículo 25 en la gestión de los edificios y conjuntos de vivienda?,pregunta 2513,25,
2514,¿Qué aspectos del artículo 25 fueron declarados exequibles por la Corte Constitucional?,pregunta 2514,25,
2515,¿Qué implicaciones tiene la exequibilidad del artículo 25 para la aplicación del reglamento de propiedad horizontal?,pregunta 2515,25,
2516,¿Cuáles son los derechos y obligaciones de los propietarios de bienes privados en un edificio o conjunto de vivienda?,pregunta 2516,25,
2517,¿Cómo se resuelven los conflictos entre los propietarios en un edificio o conjunto de vivienda?,pregunta 2517,25,
2518,¿Qué tipo de decisiones se toman en la Asamblea General de Copropietarios?,pregunta 2518,25,
2519,¿Qué mecanismos existen para la administración y gestión de los edificios y conjuntos de vivienda?,pregunta 2519,25,
2901,¿Qué tipo de expensas comunes son obligatorias para los propietarios de bienes privados en un edificio o conjunto?,pregunta 2901,29,
2902,¿Qué tipo de responsabilidad tienen los propietarios y tenedores de bienes privados en relación al pago de las expensas comunes?,pregunta 2902,29,
2903,¿Cómo se maneja la responsabilidad por las expensas comunes no pagadas en caso de transferencia de dominio?,pregunta 2903,29,
2904,¿Qué papel juega el notario en la transferencia de dominio de un bien inmueble en propiedad horizontal?,pregunta 2904,29,
2905,¿Qué sucede si no se cuenta con el paz y salvo de las expensas comunes al momento de la transferencia de dominio?,pregunta 2905,29,
2906,¿Cómo se aplica la responsabilidad por las expensas comunes en caso de propiedad proindivisa?,pregunta 2906,29,
2907,¿Se debe pagar las expensas comunes incluso si el propietario no ocupa su bien privado o no utiliza los servicios comunes?,pregunta 2907,29,
2908,"¿Qué excepciones existen para el pago de las expensas comunes, especialmente en relación a los ascensores?",pregunta 2908,29,
2909,¿Cómo se aplica la normativa sobre expensas comunes en edificios residenciales y de oficinas?,pregunta 2909,29,
2910,¿Cómo se determina el pago de las expensas comunes en los regímenes de propiedad horizontal de Viviendas de Interés Social y Viviendas de Interés Prioritario de 5 o menos unidades de vivienda?,pregunta 2910,29,
2911,"¿Qué se considera un servicio común esencial para la existencia, seguridad y conservación de los bienes comunes?",pregunta 2911,29,
2912,"¿Qué tipo de servicios comunes se consideran ""de uso y goce general""?",pregunta 2912,29,
2913,"¿Qué tipo de expensas comunes se consideran ""ordinarias""?",pregunta 2913,29,
2914,"¿Qué tipo de expensas comunes se consideran ""extraordinarias""?",pregunta 2914,29,
2915,¿Qué tipo de documentos se deben presentar al administrador de la copropiedad para solicitar el paz y salvo?,pregunta 2915,29,
2916,¿Qué tipo de información debe constar en la escritura de transferencia de dominio en caso de no contar con el paz y salvo?,pregunta 2916,29,
2917,¿Qué tipo de acciones legales pueden tomar los copropietarios en caso de que un propietario no pague las expensas comunes?,pregunta 2917,29,
2918,¿Cómo se calcula la proporción de las expensas comunes que les corresponde a cada comunero en caso de propiedad proindivisa?,pregunta 2918,29,
2919,¿Qué tipo de reglamentos de propiedad horizontal pueden prever excepciones al pago de las expensas comunes?,pregunta 2919,29,
2920,¿Qué tipo de decisiones puede tomar la Asamblea General de Copropietarios en relación al pago de las expensas comunes en los regímenes de propiedad horizontal de Viviendas de Interés Social y Viviendas de Interés Prioritario de 5 o menos unidades de vivienda?,pregunta 2920,29,
3701,¿Quiénes pueden participar en la Asamblea General de propiedad horizontal?,pregunta 3701,37,
3702,¿Qué requisitos se necesitan para que la Asamblea General sea válida?,pregunta 3702,37,
